donor_id,jenis_makanan,jumlah_makanan,lokasi_donor,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan
D1215,"['minuman', 'makanan']",8,"(-5.39235199920786, 105.31013231872663)",hampir kadaluarsa,False,False,False,True
D1216,['minuman'],9,"(-5.39680144014729, 105.27977136224676)",layak konsumsi,True,True,False,True
D1217,"['minuman', 'makanan']",7,"(-5.3802496811943, 105.24086650518325)",tidak layak konsumsi,False,True,False,True
D1218,['minuman'],8,"(-5.43668265825247, 105.29284534578632)",layak konsumsi,True,False,True,False
D1219,['minuman'],9,"(-5.4159667453849, 105.22731902986321)",layak konsumsi,False,True,True,True
D1220,"['makanan', 'minuman']",5,"(-5.38547816920418, 105.25015009525275)",tidak layak konsumsi,True,False,True,False
D1221,['minuman'],9,"(-5.40548793854447, 105.29990435967727)",layak konsumsi,True,True,True,True
D1222,['makanan'],1,"(-5.3829573054313, 105.2771310444188)",layak konsumsi,False,True,False,True
D1223,"['makanan', 'minuman']",6,"(-5.39646905062144, 105.30619728394711)",hampir kadaluarsa,False,True,True,False
D1224,"['makanan', 'minuman']",8,"(-5.38103862443106, 105.28453295739669)",layak konsumsi,True,True,True,True
D1225,['minuman'],1,"(-5.43458740514337, 105.23656627230612)",hampir kadaluarsa,False,False,True,False
D1226,"['makanan', 'minuman']",6,"(-5.4267866881753, 105.24695692567741)",tidak layak konsumsi,False,False,False,False
D1227,"['makanan', 'minuman']",8,"(-5.38731054055476, 105.21186740879826)",tidak layak konsumsi,True,True,False,True
D1228,['makanan'],6,"(-5.40191067565842, 105.27536505193176)",hampir kadaluarsa,False,False,False,True
D1229,['minuman'],4,"(-5.42195106894556, 105.28888657662392)",layak konsumsi,True,False,False,True
D1230,['makanan'],4,"(-5.38977800698788, 105.2309386660529)",layak konsumsi,True,True,False,False
D1231,['makanan'],8,"(-5.37786355538459, 105.22937568743119)",layak konsumsi,False,False,True,True
D1232,"['makanan', 'minuman']",1,"(-5.41219022097682, 105.2120928148531)",layak konsumsi,True,True,True,True
D1233,"['minuman', 'makanan']",10,"(-5.39626627135317, 105.27125285213013)",tidak layak konsumsi,False,True,True,True
D1234,['minuman'],6,"(-5.41057319182828, 105.28298179625077)",hampir kadaluarsa,True,False,False,False
D1235,['minuman'],2,"(-5.38596945278352, 105.2896895170901)",hampir kadaluarsa,False,False,False,True
D1236,['makanan'],7,"(-5.42226744966612, 105.26763250824942)",hampir kadaluarsa,False,True,True,False
D1237,"['makanan', 'minuman']",5,"(-5.38311556640064, 105.22101004025804)",hampir kadaluarsa,False,True,False,True
D1238,['makanan'],9,"(-5.39774260466596, 105.31413821838987)",layak konsumsi,False,True,False,True
D1239,['makanan'],1,"(-5.40481416343434, 105.22223836106744)",layak konsumsi,False,True,True,True
D1240,['makanan'],9,"(-5.40994826786923, 105.25880499417141)",tidak layak konsumsi,True,True,True,False
D1241,['makanan'],9,"(-5.38815699009592, 105.2492186089971)",hampir kadaluarsa,False,False,False,True
D1242,['minuman'],7,"(-5.38008771273483, 105.22374644979396)",tidak layak konsumsi,False,True,False,False
D1243,"['minuman', 'makanan']",2,"(-5.40819930796527, 105.25368562132789)",hampir kadaluarsa,False,False,True,False
D1244,['makanan'],6,"(-5.41656428144809, 105.24553994322349)",layak konsumsi,False,False,True,True
D1245,"['minuman', 'makanan']",9,"(-5.43813733575043, 105.24955842466521)",layak konsumsi,False,False,False,True
D1246,"['makanan', 'minuman']",4,"(-5.38928774284921, 105.22690038217026)",layak konsumsi,True,False,False,False
D1247,['minuman'],4,"(-5.42436860953486, 105.30018799598909)",tidak layak konsumsi,False,False,False,True
D1248,"['makanan', 'minuman']",3,"(-5.41200977600567, 105.22422504849749)",tidak layak konsumsi,False,False,True,True
D1249,"['minuman', 'makanan']",7,"(-5.42592879316606, 105.28488809344509)",tidak layak konsumsi,True,False,True,True
D1250,['minuman'],9,"(-5.39676385143507, 105.30353108109625)",hampir kadaluarsa,True,False,True,True
D1251,['makanan'],8,"(-5.395279143312, 105.22402610700075)",hampir kadaluarsa,True,False,True,False
D1252,"['minuman', 'makanan']",3,"(-5.40544609968992, 105.23431146417609)",layak konsumsi,True,False,True,True
D1253,['minuman'],5,"(-5.40451865244539, 105.28324598296835)",layak konsumsi,False,True,False,False
D1254,"['minuman', 'makanan']",4,"(-5.41678669654555, 105.22916093123344)",layak konsumsi,False,False,False,True
D1255,"['makanan', 'minuman']",3,"(-5.41433216205018, 105.22092067474749)",tidak layak konsumsi,True,False,True,True
D1256,['makanan'],9,"(-5.40225547771817, 105.28830937649482)",tidak layak konsumsi,True,True,False,True
D1257,['makanan'],7,"(-5.41529722338953, 105.29804108625)",tidak layak konsumsi,True,True,False,True
D1258,['minuman'],8,"(-5.42193526899617, 105.24614275577842)",layak konsumsi,False,False,True,False
D1259,"['minuman', 'makanan']",10,"(-5.42666382682001, 105.28107105513301)",hampir kadaluarsa,True,False,True,False
D1260,"['makanan', 'minuman']",2,"(-5.37308802068024, 105.29380094879541)",hampir kadaluarsa,True,True,True,False
D1261,['minuman'],10,"(-5.37597123315486, 105.24492759650911)",layak konsumsi,True,False,False,True
D1262,"['makanan', 'minuman']",5,"(-5.38664129047021, 105.3041554371577)",hampir kadaluarsa,True,False,True,True
D1263,"['minuman', 'makanan']",5,"(-5.39714155545331, 105.24062280938455)",tidak layak konsumsi,False,True,True,True
D1264,"['makanan', 'minuman']",10,"(-5.42116409635445, 105.23598645425083)",hampir kadaluarsa,True,True,True,True
D1265,['minuman'],9,"(-5.39115854479881, 105.27966559987455)",layak konsumsi,False,False,False,True
D1266,"['makanan', 'minuman']",6,"(-5.40199720378626, 105.2875065666056)",tidak layak konsumsi,False,True,False,True
D1267,['makanan'],3,"(-5.41743878514153, 105.27119465481711)",hampir kadaluarsa,False,True,True,False
D1268,"['minuman', 'makanan']",2,"(-5.40580771093116, 105.23523628701737)",hampir kadaluarsa,True,False,False,False
D1269,['minuman'],3,"(-5.41208970598149, 105.25060018349782)",hampir kadaluarsa,False,True,False,True
D1270,['minuman'],7,"(-5.40282506160008, 105.21278238492204)",hampir kadaluarsa,False,False,True,False
D1271,"['minuman', 'makanan']",3,"(-5.38111594678593, 105.27943684739964)",hampir kadaluarsa,True,True,False,True
D1272,"['minuman', 'makanan']",6,"(-5.37776605547586, 105.29248991166764)",tidak layak konsumsi,False,True,True,True
D1273,['minuman'],10,"(-5.3767334295145, 105.24919861331739)",hampir kadaluarsa,True,False,True,False
D1274,['minuman'],6,"(-5.40666752681944, 105.29802158828623)",tidak layak konsumsi,True,False,False,False
D1275,['minuman'],7,"(-5.42409510583385, 105.25800018079805)",hampir kadaluarsa,False,False,False,False
D1276,"['makanan', 'minuman']",6,"(-5.38540315852415, 105.28207009038255)",layak konsumsi,True,True,True,True
D1277,"['minuman', 'makanan']",6,"(-5.38122308532216, 105.30971555335252)",layak konsumsi,True,True,True,False
D1278,['minuman'],2,"(-5.37679528796384, 105.30008353853415)",tidak layak konsumsi,False,False,True,False
D1279,['minuman'],2,"(-5.41286083735818, 105.21610955254094)",tidak layak konsumsi,True,False,True,False
D1280,['makanan'],4,"(-5.41257082822027, 105.28982507702622)",hampir kadaluarsa,False,True,False,False
D1281,"['makanan', 'minuman']",4,"(-5.37680655741985, 105.29233418359595)",hampir kadaluarsa,True,False,True,False
D1282,"['minuman', 'makanan']",7,"(-5.38336434995116, 105.23789271213816)",layak konsumsi,False,False,False,False
D1283,['minuman'],7,"(-5.41561360532776, 105.29904425999823)",layak konsumsi,False,True,False,False
D1284,"['makanan', 'minuman']",1,"(-5.40239106973986, 105.29667067478506)",hampir kadaluarsa,True,True,False,False
D1285,['minuman'],3,"(-5.40546638483369, 105.26286312488125)",hampir kadaluarsa,True,True,False,True
D1286,"['minuman', 'makanan']",4,"(-5.3751463210707, 105.29273828193428)",tidak layak konsumsi,False,True,False,False
D1287,"['makanan', 'minuman']",6,"(-5.43677608566342, 105.28933110205121)",hampir kadaluarsa,True,True,False,True
D1288,"['makanan', 'minuman']",7,"(-5.40117918585292, 105.23409397210526)",hampir kadaluarsa,False,True,False,False
D1289,['minuman'],4,"(-5.39321451899094, 105.24996064134825)",hampir kadaluarsa,False,False,True,False
D1290,"['minuman', 'makanan']",7,"(-5.38112049038072, 105.2789015117842)",layak konsumsi,True,False,True,True
D1291,['makanan'],6,"(-5.43844249263013, 105.30835320634527)",layak konsumsi,False,True,True,False
D1292,"['minuman', 'makanan']",10,"(-5.38485188827519, 105.29159997967005)",layak konsumsi,False,True,False,True
D1293,"['makanan', 'minuman']",3,"(-5.42994870135196, 105.22278922363276)",layak konsumsi,True,False,False,False
D1294,"['makanan', 'minuman']",6,"(-5.42466981352403, 105.25669104637903)",hampir kadaluarsa,True,False,True,False
D1295,"['minuman', 'makanan']",3,"(-5.41999060952883, 105.23788865193015)",layak konsumsi,False,True,True,False
D1296,['minuman'],1,"(-5.41806329790128, 105.29779188043578)",tidak layak konsumsi,True,False,True,False
D1297,['minuman'],5,"(-5.42066932998754, 105.30492991584877)",hampir kadaluarsa,False,True,True,True
D1298,['makanan'],5,"(-5.41352299543552, 105.2227184482597)",hampir kadaluarsa,False,True,True,True
D1299,['minuman'],3,"(-5.43899611980759, 105.30589903825167)",layak konsumsi,False,False,True,True
D1300,"['minuman', 'makanan']",1,"(-5.39007057282393, 105.26652523557111)",hampir kadaluarsa,True,True,False,True
D1301,['makanan'],9,"(-5.37552359870979, 105.3026932183869)",layak konsumsi,False,False,False,False
D1302,['minuman'],8,"(-5.42698501785064, 105.23777314066002)",layak konsumsi,True,False,True,True
D1303,"['minuman', 'makanan']",7,"(-5.3806483664132, 105.30433061293908)",layak konsumsi,True,True,True,False
D1304,['makanan'],3,"(-5.39017007666944, 105.20912274930431)",hampir kadaluarsa,False,False,True,False
D1305,"['minuman', 'makanan']",2,"(-5.40097872594899, 105.24802224229008)",tidak layak konsumsi,False,True,True,False
D1306,"['minuman', 'makanan']",4,"(-5.41085844063956, 105.21235544668674)",layak konsumsi,False,False,False,True
D1307,['minuman'],9,"(-5.43343372955473, 105.22372928601598)",layak konsumsi,True,True,True,False
D1308,"['makanan', 'minuman']",6,"(-5.39357792615983, 105.30688881484957)",layak konsumsi,False,False,False,True
D1309,['makanan'],10,"(-5.38013824557321, 105.26062194417003)",tidak layak konsumsi,True,False,False,True
D1310,['minuman'],2,"(-5.41477430572156, 105.23010294136488)",layak konsumsi,False,False,False,True
D1311,"['minuman', 'makanan']",7,"(-5.37481705353477, 105.30913885794999)",hampir kadaluarsa,False,False,False,False
D1312,['minuman'],5,"(-5.40174122787269, 105.22220827228804)",layak konsumsi,False,True,True,True
D1313,"['makanan', 'minuman']",5,"(-5.42119608196486, 105.24244178140448)",tidak layak konsumsi,True,False,False,False
D1314,['makanan'],4,"(-5.37321153219651, 105.23346199333255)",hampir kadaluarsa,False,False,True,False
D1315,"['minuman', 'makanan']",6,"(-5.40155754765604, 105.24057462530014)",layak konsumsi,True,False,True,False
D1316,['minuman'],1,"(-5.3801313127559, 105.24311301017816)",hampir kadaluarsa,True,True,True,False
D1317,['makanan'],10,"(-5.41235564096272, 105.2134520817906)",layak konsumsi,True,True,True,True
D1318,['minuman'],1,"(-5.42327533876971, 105.26880547656503)",layak konsumsi,False,True,True,True
D1319,"['makanan', 'minuman']",1,"(-5.41853714379859, 105.25504684006245)",hampir kadaluarsa,True,False,False,True
D1320,"['minuman', 'makanan']",1,"(-5.41142049239265, 105.27781429559927)",hampir kadaluarsa,True,True,False,False
D1321,"['minuman', 'makanan']",6,"(-5.39718909916696, 105.2489479364508)",tidak layak konsumsi,True,False,True,False
D1322,"['makanan', 'minuman']",3,"(-5.42474417576796, 105.23896875045949)",tidak layak konsumsi,False,True,False,False
D1323,['makanan'],6,"(-5.3729029815554, 105.2354802724462)",tidak layak konsumsi,False,False,True,True
D1324,"['makanan', 'minuman']",7,"(-5.41781371282053, 105.26523504456682)",tidak layak konsumsi,False,True,False,True
D1325,['makanan'],1,"(-5.41102509219231, 105.24729653550718)",hampir kadaluarsa,True,True,True,False
D1326,"['makanan', 'minuman']",6,"(-5.38114254130383, 105.24462728193798)",tidak layak konsumsi,False,True,False,False
D1327,"['minuman', 'makanan']",3,"(-5.40258156014534, 105.25914675450008)",tidak layak konsumsi,False,False,False,True
D1328,['makanan'],3,"(-5.39246399342758, 105.2719456445317)",tidak layak konsumsi,False,True,False,True
D1329,['makanan'],5,"(-5.38462228992918, 105.25868796287124)",tidak layak konsumsi,False,True,True,False
D1330,['minuman'],8,"(-5.43171249459395, 105.3024643950652)",hampir kadaluarsa,True,False,True,False
D1331,['minuman'],10,"(-5.39906325636793, 105.2589461509295)",tidak layak konsumsi,True,True,False,True
D1332,"['minuman', 'makanan']",7,"(-5.39160110058334, 105.21822635521833)",tidak layak konsumsi,False,False,False,True
D1333,"['minuman', 'makanan']",6,"(-5.42530861621376, 105.22161871093638)",layak konsumsi,False,False,True,False
D1334,['minuman'],4,"(-5.37426139468473, 105.23482511081157)",layak konsumsi,False,True,False,True
D1335,"['minuman', 'makanan']",7,"(-5.37637047273416, 105.21813549491429)",tidak layak konsumsi,False,False,True,True
D1336,['makanan'],2,"(-5.41887036775918, 105.28472426012519)",tidak layak konsumsi,True,True,True,True
D1337,['minuman'],3,"(-5.39134689292569, 105.21749172414764)",layak konsumsi,True,True,False,True
D1338,['minuman'],5,"(-5.39185328626118, 105.228124695002)",layak konsumsi,False,False,False,True
D1339,['minuman'],6,"(-5.43335417558488, 105.22191797431334)",layak konsumsi,False,True,False,False
D1340,['makanan'],5,"(-5.40825966274856, 105.26828292180771)",layak konsumsi,False,True,True,True
D1341,"['makanan', 'minuman']",6,"(-5.41143837014619, 105.26354597635019)",hampir kadaluarsa,True,False,False,True
D1342,['makanan'],10,"(-5.41441250765053, 105.25966285506424)",hampir kadaluarsa,False,True,False,False
D1343,['makanan'],4,"(-5.4190600195448, 105.23728209367965)",hampir kadaluarsa,True,False,False,False
D1344,['minuman'],4,"(-5.40671095715945, 105.28191769542335)",tidak layak konsumsi,True,False,True,True
D1345,"['minuman', 'makanan']",4,"(-5.42476124130646, 105.2493081915772)",layak konsumsi,False,False,True,True
D1346,['makanan'],10,"(-5.42747794843635, 105.29182977629775)",hampir kadaluarsa,False,True,False,False
D1347,"['makanan', 'minuman']",8,"(-5.40435322376432, 105.23575400748864)",layak konsumsi,False,True,False,False
D1348,"['makanan', 'minuman']",4,"(-5.38028508122604, 105.2186879356447)",layak konsumsi,False,False,False,False
D1349,"['minuman', 'makanan']",5,"(-5.39715697056773, 105.3087913174955)",hampir kadaluarsa,True,False,True,False
D1350,['minuman'],2,"(-5.3792841585669, 105.30053269418926)",layak konsumsi,True,False,True,False
D1351,['minuman'],6,"(-5.42241537503722, 105.23543252690885)",hampir kadaluarsa,False,False,False,True
D1352,['makanan'],2,"(-5.4294665434437, 105.23600170917504)",hampir kadaluarsa,True,True,False,True
D1353,"['makanan', 'minuman']",2,"(-5.41234253485772, 105.27256705021539)",hampir kadaluarsa,True,True,True,True
D1354,['minuman'],2,"(-5.3813865342142, 105.2540319179549)",layak konsumsi,False,True,False,False
D1355,['minuman'],5,"(-5.3897574423819, 105.26729895361981)",hampir kadaluarsa,True,False,True,False
D1356,"['makanan', 'minuman']",10,"(-5.40827760781429, 105.24756931014488)",hampir kadaluarsa,False,False,False,True
D1357,['makanan'],9,"(-5.43903821765771, 105.23044281101447)",hampir kadaluarsa,False,False,True,True
D1358,['minuman'],9,"(-5.42789265491424, 105.2359997277246)",hampir kadaluarsa,False,False,True,False
D1359,['makanan'],4,"(-5.41077453343568, 105.21016486165826)",tidak layak konsumsi,True,False,True,False
D1360,['makanan'],1,"(-5.38755038007816, 105.26502775226984)",hampir kadaluarsa,False,False,False,False
D1361,"['makanan', 'minuman']",9,"(-5.42206924163238, 105.29279905133608)",tidak layak konsumsi,False,True,True,False
D1362,"['makanan', 'minuman']",6,"(-5.37554442273458, 105.26648259863794)",hampir kadaluarsa,False,True,False,False
D1363,['minuman'],6,"(-5.40391683726187, 105.23534450116416)",tidak layak konsumsi,False,True,True,False
D1364,"['makanan', 'minuman']",8,"(-5.42463137956599, 105.28205651743333)",hampir kadaluarsa,True,True,True,False
D1365,['minuman'],1,"(-5.43133159948992, 105.23111689196946)",hampir kadaluarsa,True,False,True,False
D1366,['minuman'],7,"(-5.43177173866879, 105.2621298837571)",layak konsumsi,False,False,False,False
D1367,"['minuman', 'makanan']",6,"(-5.41127526925634, 105.20988443708015)",layak konsumsi,True,True,True,True
D1368,['minuman'],1,"(-5.43871886972739, 105.2628352024852)",tidak layak konsumsi,False,False,True,True
D1369,"['makanan', 'minuman']",5,"(-5.4194685498805, 105.25906447383593)",hampir kadaluarsa,True,False,False,False
D1370,"['minuman', 'makanan']",10,"(-5.41025370946655, 105.21456678920211)",layak konsumsi,False,True,True,False
D1371,['minuman'],2,"(-5.42837761448413, 105.27798991668429)",layak konsumsi,True,False,True,False
D1372,"['makanan', 'minuman']",1,"(-5.40281779463631, 105.2868402555794)",layak konsumsi,True,True,False,False
D1373,['makanan'],1,"(-5.38348641977584, 105.21309080345314)",tidak layak konsumsi,False,False,True,True
D1374,['makanan'],2,"(-5.39095157668965, 105.24691089255224)",tidak layak konsumsi,False,False,True,False
D1375,"['minuman', 'makanan']",5,"(-5.37299899928485, 105.24204503344887)",hampir kadaluarsa,True,True,False,True
